author_id,id,label
939835083745255425,u939835083745255425,human
939975090434904069,u939975090434904069,bot
940015101553364996,u940015101553364996,bot
940102295685021696,u940102295685021696,human
940135684194611200,u940135684194611200,bot
940332977258680320,u940332977258680320,bot
940543515548717056,u940543515548717056,human
940578188979253248,u940578188979253248,human
940718480202051585,u940718480202051585,bot
940881739915976705,u940881739915976705,bot
940950644629934080,u940950644629934080,bot
941062524761341952,u941062524761341952,human
941102447686180869,u941102447686180869,human
941131462744539137,u941131462744539137,bot
941165149393526784,u941165149393526784,bot
941201703667486720,u941201703667486720,bot
941451337035911169,u941451337035911169,bot
941721529166938112,u941721529166938112,bot
941757498972831747,u941757498972831747,bot
941903680084647936,u941903680084647936,bot
942137112119336960,u942137112119336960,bot
942456650014785536,u942456650014785536,bot
942687815279800320,u942687815279800320,human
943071298753662977,u943071298753662977,bot
943101874575568896,u943101874575568896,human
943465764203515904,u943465764203515904,human
943539687842607104,u943539687842607104,human
943553250124541953,u943553250124541953,bot
943679546452148224,u943679546452148224,bot
943786126262841344,u943786126262841344,bot
943817536352681985,u943817536352681985,bot
943968591258505222,u943968591258505222,bot
944141070836711429,u944141070836711429,bot
944969708306141184,u944969708306141184,bot
944989987329773568,u944989987329773568,bot
945040712080510977,u945040712080510977,bot
945593804689571840,u945593804689571840,bot
945650237695197185,u945650237695197185,human
945708754825342976,u945708754825342976,bot
945894707321888768,u945894707321888768,bot
945957031323639808,u945957031323639808,human
946076082192683008,u946076082192683008,bot
946202760025952256,u946202760025952256,bot
946449270701297664,u946449270701297664,bot
946468441753452544,u946468441753452544,human
946477930636611587,u946477930636611587,human
946569239984406528,u946569239984406528,bot
946926984332042240,u946926984332042240,human
947258716025446400,u947258716025446400,human
947386969788739584,u947386969788739584,human
947861813349240832,u947861813349240832,human
947924373029171200,u947924373029171200,human
948019459838447616,u948019459838447616,bot
948212855354134528,u948212855354134528,bot
948260302499598337,u948260302499598337,bot
948274771837444096,u948274771837444096,human
948397415132024838,u948397415132024838,bot
948639587143860224,u948639587143860224,bot
948661949629456384,u948661949629456384,human
948967636024614912,u948967636024614912,bot
949318577160622085,u949318577160622085,bot
949418983119310849,u949418983119310849,bot
949754838732156928,u949754838732156928,human
949778836048277504,u949778836048277504,human
950061989551722496,u950061989551722496,bot
950439970845605888,u950439970845605888,human
950451100682825728,u950451100682825728,bot
950512465439174656,u950512465439174656,human
950561519196020736,u950561519196020736,bot
950586151810818048,u950586151810818048,human
950661934105415680,u950661934105415680,human
950761725430677504,u950761725430677504,human
951091819089219584,u951091819089219584,human
951142665977933824,u951142665977933824,bot
951329744804392960,u951329744804392960,human
951342887685558272,u951342887685558272,human
951429239450079232,u951429239450079232,bot
951442837295509505,u951442837295509505,human
951461375058071552,u951461375058071552,bot
951772611876409344,u951772611876409344,bot
951914083615477761,u951914083615477761,bot
951940066187862016,u951940066187862016,bot
951984491203055616,u951984491203055616,bot
952087880918228992,u952087880918228992,human
952267431069790209,u952267431069790209,human
952360161007538176,u952360161007538176,bot
952424562448252929,u952424562448252929,bot
952426744253853696,u952426744253853696,human
952859605071212544,u952859605071212544,bot
952913425713086464,u952913425713086464,human
952943135314923523,u952943135314923523,human
953186687261134848,u953186687261134848,human
953198068660305920,u953198068660305920,bot
953369915544801283,u953369915544801283,human
953389910827896839,u953389910827896839,bot
953423624651730944,u953423624651730944,bot
953680522106064896,u953680522106064896,bot
953686343825096705,u953686343825096705,bot
953715019333754881,u953715019333754881,bot
953755479477555201,u953755479477555201,bot
953821322668322817,u953821322668322817,human
953998051672313856,u953998051672313856,bot
954009558464184321,u954009558464184321,bot
954018010246807552,u954018010246807552,bot
954030928531111936,u954030928531111936,bot
954264776833716225,u954264776833716225,human
954335153723183104,u954335153723183104,human
954345048765861888,u954345048765861888,human
954406397193654273,u954406397193654273,bot
954463515800162304,u954463515800162304,human
954619946851618816,u954619946851618816,bot
954620165592899584,u954620165592899584,bot
955057705047044097,u955057705047044097,bot
955443343336660995,u955443343336660995,human
955604515893448704,u955604515893448704,bot
955609947244519424,u955609947244519424,bot
955671124280598528,u955671124280598528,bot
955768653047390208,u955768653047390208,human
956250163848376320,u956250163848376320,human
956256834549108736,u956256834549108736,human
956651396207693824,u956651396207693824,bot
956674177033015296,u956674177033015296,human
956840962713575424,u956840962713575424,human
957134260074246145,u957134260074246145,bot
957157357967953921,u957157357967953921,bot
957514867115806720,u957514867115806720,bot
957703848340070400,u957703848340070400,bot
957852912390234112,u957852912390234112,bot
958405675998162944,u958405675998162944,human
958567675436859394,u958567675436859394,human
958924086306013184,u958924086306013184,bot
959028649528840192,u959028649528840192,human
959338543213670401,u959338543213670401,bot
959478967861424133,u959478967861424133,bot
959583815197868035,u959583815197868035,bot
959706884826697728,u959706884826697728,bot
959899465984471042,u959899465984471042,human
959918848492363777,u959918848492363777,bot
960015338095239168,u960015338095239168,human
960214935904161792,u960214935904161792,human
960399630730084352,u960399630730084352,bot
960459029058375682,u960459029058375682,human
960885624260640768,u960885624260640768,human
960948066030374912,u960948066030374912,bot
960970493707788288,u960970493707788288,bot
961168892109340672,u961168892109340672,bot
961263258018762753,u961263258018762753,bot
961273302164627456,u961273302164627456,human
961286905882140672,u961286905882140672,human
961331090429427713,u961331090429427713,bot
961490991306833920,u961490991306833920,bot
961544622806917121,u961544622806917121,human
961564557247483906,u961564557247483906,human
961696278114521088,u961696278114521088,bot
961702281505681408,u961702281505681408,human
961791530259419136,u961791530259419136,bot
961802092003209216,u961802092003209216,human
962157797172502528,u962157797172502528,human
962431009680740352,u962431009680740352,human
962529422271135744,u962529422271135744,bot
962876421268914177,u962876421268914177,bot
963059775603953665,u963059775603953665,bot
963065581439086593,u963065581439086593,bot
963086548966215681,u963086548966215681,bot
963142506450845696,u963142506450845696,bot
963220649811611648,u963220649811611648,human
963399597728129024,u963399597728129024,bot
963424322516856832,u963424322516856832,human
963468858798608384,u963468858798608384,bot
963625448344379392,u963625448344379392,human
963706405000794113,u963706405000794113,bot
963806635272613888,u963806635272613888,human
963884836162342913,u963884836162342913,human
964428194479681537,u964428194479681537,bot
964549915920732161,u964549915920732161,bot
964826864962408448,u964826864962408448,human
965023721282048001,u965023721282048001,bot
965093642456023040,u965093642456023040,human
965130018895482882,u965130018895482882,bot
965279321752522753,u965279321752522753,bot
965349922508767233,u965349922508767233,bot
965556224283627520,u965556224283627520,human
965577279366610945,u965577279366610945,human
965674672988852225,u965674672988852225,human
965971075191353344,u965971075191353344,bot
966249800919236608,u966249800919236608,human
966266266586554368,u966266266586554368,human
966279849676627968,u966279849676627968,bot
966537939760054273,u966537939760054273,bot
966540857431138304,u966540857431138304,bot
966697169532137472,u966697169532137472,human
966942608600850432,u966942608600850432,bot
967056764062584834,u967056764062584834,human
967115349576617984,u967115349576617984,human
967142592499585024,u967142592499585024,bot
967289398835507200,u967289398835507200,bot
967382282402254848,u967382282402254848,bot
967510573746339840,u967510573746339840,human
967540879564136453,u967540879564136453,human
967541001202974720,u967541001202974720,bot
967871914600488960,u967871914600488960,bot
968091954624909312,u968091954624909312,bot
968105128220819457,u968105128220819457,bot
968123924491001856,u968123924491001856,human
968190473625112577,u968190473625112577,bot
968269097971499008,u968269097971499008,human
968536128268750848,u968536128268750848,bot
968713427924418562,u968713427924418562,human
968922727175409664,u968922727175409664,human
969157810289303554,u969157810289303554,bot
969336690392276993,u969336690392276993,human
969584428971380736,u969584428971380736,bot
969628305740582912,u969628305740582912,human
969629299933315073,u969629299933315073,human
969911597580759040,u969911597580759040,human
969935105115525120,u969935105115525120,bot
970095571267710976,u970095571267710976,bot
970376432827453440,u970376432827453440,bot
970404402828787712,u970404402828787712,human
970426727158689792,u970426727158689792,human
970431277533810689,u970431277533810689,bot
970575183978336256,u970575183978336256,bot
970716252179136514,u970716252179136514,human
970780136562937856,u970780136562937856,human
970964263106940928,u970964263106940928,human
971323979133800448,u971323979133800448,bot
971324470563655680,u971324470563655680,bot
971361006348890113,u971361006348890113,human
971370779005898752,u971370779005898752,human
971459033277313024,u971459033277313024,human
971521825363685377,u971521825363685377,bot
971535798351806467,u971535798351806467,bot
971573194288259072,u971573194288259072,bot
971749681289138177,u971749681289138177,bot
