id,split
u1132295757078376448,train
u1132563136186183680,train
u1132608658087567360,train
u1133110339078414336,test
u1133159358664253442,test
u1133281659552509952,train
u1133550690398195712,train
u1133661790716534784,val
u1133921778588241920,val
u1134011850578903041,train
u1134663378755080193,test
u1134846370664386560,test
u1134960976695091212,test
u1135035413540855809,test
u1135098471793549317,train
u1135162760097087489,test
u1135214533658628097,train
u1135286288204959744,test
u1135297403798638592,test
u1135459639951147008,train
u1135518477282873345,train
u1135641725886697472,train
u1135646963364294656,train
u1135867899967488001,train
u1136142289397399553,val
u1136479469282009089,test
u1136484435271049217,test
u1136612548202061824,train
u1136668549718708225,train
u1136686744256954368,train
u1136690651968528384,test
u1136714464286400512,train
u1136718680107102208,train
u1136840119866945536,train
u1137002752511315973,train
u1137038394503114753,train
u1137284543583383553,train
u1137461992426336257,train
u1137521093776949248,val
u1137803378636087301,train
u1138158902757941249,train
u1138257165678993409,train
u1138287330580500480,test
u1138352461293318146,test
u1138704841767882753,train
u1138708550660714496,train
u1138721625417891840,train
u1138763854614163456,train
u1138810125269864449,train
u1138924491072036865,train
u1139153463831666688,train
u1139299696328007680,train
u1139345903481810945,val
u1139543435369680898,test
u1139607288602406913,train
u1139627338495397888,train
u1139876217564409856,test
u1139986069607202816,train
u1140142218004619265,train
u1140206472615333893,train
u1140283986822008833,train
u1140491870583156736,test
u1140546328260501504,val
u1140667771518423040,train
u1140709953654677509,test
u1140951979713318913,test
u1141071405662056451,train
u1141086170635370496,train
u1141131882010202113,train
u1141322718559666176,train
u1141349409856376833,test
u1141468930646650881,train
u1141600270587219968,train
u1141621412593119232,train
u1141692502241611778,test
u1141829821439213568,train
u1142010313782546437,train
u1142227712041476097,test
u1142302240180281345,test
u1142314679991033857,train
u1142519938046922754,train
u1142672129818800128,test
u1142749205506809856,train
u1142890104853106688,test
u1142961546403950592,test
u1143014915730563073,train
u1143024633114845185,train
u1143114915269554176,train
u1143269463648636929,test
u1143295212283785216,train
u1143940354657476608,train
u1143942767590010880,test
u1144017591402401792,train
u1144218299749654530,test
u1144396340585218048,train
u1144490832214446080,train
u1144592013255487493,val
u1144609112107491328,train
u1144616238808752129,test
u1144693789371576325,train
u1144764442598662144,train
u1144839812194586624,test
u1144941213268791296,train
u1145016098628259845,train
u1145069743411539968,test
u1145074099565268996,train
u1145398363078234115,train
u1145412069866364928,train
u1145414986568798208,train
u1145417389279973376,train
u1145694088676749312,test
u1145714246887596033,val
u1145748832350871552,train
u1145941232994013185,train
u1146122411365941248,train
u1146144360762871808,test
u1146338958881804289,train
u1146854806658703361,train
u1147101102392913920,train
u1147150539542716416,test
u1147257638096388097,test
u1147474697250058240,val
u1147496291481661441,train
u1147591415905574913,train
u1147695794075709440,train
u1147909892943962112,train
u1148067331693789184,train
u1148083113156702210,train
u1148327245800443904,val
u1148363604091133952,test
u1148434717449965568,test
u1148513959936266241,train
u1148695640219770880,test
u1148897996928618498,train
u1148968216380788738,test
u1148997425912262656,train
u1149060991642025984,test
u1149171240168349697,train
u1149747984206372865,train
u1149871342117765120,val
u1149939044987617280,test
u1149997450754711552,train
u1150118898068381696,val
u1150165754232430592,test
u1150165754232430592,train
u1150246678668238848,train
u1150485912343764992,train
u1150498377517412355,train
u1150504825265647616,train
u1150522791705415681,train
u1150685495183192064,train
u1150699489939865600,val
u1151025180992425984,test
u1151125240711450624,test
u1151429163527680000,test
u1151974121615609859,train
u1152400807586934784,val
u1152566796739727360,test
u1152570091084701697,test
u1152749683938222080,train
u1152823205389905922,train
u1153063439264301058,train
u1153078172675694593,val
u1153238987403878400,train
u1153327092098113540,train
u1153395698580242440,val
u1153407451972194305,train
u1153493492682887168,train
u1153531650170609664,train
u1153534902588997633,train
u1153653685009997824,train
u1153698027875557376,train
u1153741752731222016,train
u1153785090071285760,test
u1153834840795598853,test
u1153955019915321344,train
u1153966852638466048,train
u1154118107541180422,train
u1154129986699321344,train
u1154252430948872193,train
u1154308827891654656,test
u1154308827891654656,train
u1154351716889956352,train
u1154371679985889280,test
u1154379153241759744,train
u1154395412385738754,test
u1154871803568742400,train
u1154887552597295104,train
u1154888112985792513,test
u1154959888268705793,val
u1155066047021617152,test
u1155077425002233857,val
u1155410765115023360,test
u1155481437845385217,train
u1155481735225839616,test
u1155809474201956354,train
u1155886049727524864,train
u1155937878020517894,val
u1156180530213220352,train
u1156324614999597056,train
u1156495419024793600,train
u1156564906289881091,val
u1156564906289881091,val
u1156633139537686533,train
u1156659666035904513,train
u1156665460856893442,train
u1156783412226613249,val
u1156962159672406017,train
u1157060003649376256,train
u1157165409730093057,test
u1157255447566376960,train
u1157287277808312321,train
u1157329845417721857,val
u1157406010799251456,train
u1157642578801508352,train
u1157691804780761088,train
u1157946121387462656,train
u1157967174654468097,val
u1158096515753103360,train
u1158121111546187784,test
u1158663509346906112,test
u1158758667233222656,test
u1158778593561829378,train
u1158850193657233408,train
u1158907365829177344,test
u1158993892211068928,train
u1159161416533909505,train
u1159180883867209728,train
u1159466137152888838,train
u1159552879453020160,val
u1159575937379442699,test
u1159697200294899713,train
u1159850314918486017,test
u1159864646934904833,train
u1159893104930910208,train
u1160107254009532417,train
u1160179158351327233,train
u1160189714923700224,test
u1160316487485317125,train
u1160395075790098432,test
u1160542905183944706,train
u1160599900268191744,train
u1160779542493126656,train
u1160799801950162944,train
u1160845059446779904,train
u1161252108886298626,train
u1161278519453917191,train
u1161473009296859139,train
u1161963112620339200,test
u1161997414968041472,test
u1162011941105070081,train
u1162025098230095872,train
u1162140964615544832,train
u1162211777557356545,train
u1162412783771803649,train
u1162465420990930944,train
u1162888940572966913,train
u1163036968378408965,val
u1163064934122627072,test
u1163093586134671360,train
u1163359091747672064,test
u1163372443676884992,test
u1163480880700018689,train
u1163614168546779138,train
u1163654121397735426,train
u1163859903024381954,test
u1164036348770050049,train
u1164089582096441344,test
u1164293212518920192,train
u1164361713141108737,train
u1164410699969388544,test
u1164522555950190593,train
u1164589192913068033,train
u1164660849841016832,train
u1164818070436630531,train
u1165369936488927233,test
u1165535308148019202,train
u1165730340956180492,train
u1165746633054859265,train
u1165858236034994176,val
u1165896436418039808,train
u1165908251604422656,test
u1166065269359480837,train
u1166081540087939072,train
u1166374392827383808,test
u1166378004706201600,test
u1166438319812698112,train
u1166752450537295873,test
u1166764247218569222,train
u1166814917740990467,train
u1167049270899486720,test
u1167070201566957568,train
u1167095449465044992,train
u1167139340071264261,val
u1167159986037936129,train
u1167170143987912704,train
u1167184512683532289,test
u1167314304195911680,val
u1167419233627717632,train
u1167526768133189632,train
u1167750244588802055,train
u1167828378776457219,val
u1168022141402525696,train
u1168128020340776960,train
u1168192787990425600,train
u1168230086883127298,train
u1168302248167784448,train
u1168758640624504832,train
u1168803431471091712,train
u1168905070198439936,train
u1168913427181576194,train
u1168977564536397825,train
u1168999136923926531,train
u1169041375473500161,val
u1169159158458920960,test
u1169311344316882945,train
u1169501036568088577,train
u1169506909684039680,train
u1169593799192002561,train
u1169798753282400258,train
u1169821047350157313,test
u1169879005408817153,train
u1170001251985252352,test
u1170041502925541376,val
u1170070334084714498,train
u1170072411548585984,train
u1170111458023288832,train
u1170332161104326656,test
u1170352915837591553,test
u1170440067564916736,train
u1170507797160554497,train
u1170707289008984070,val
u1170724575715287040,train
u1170922116767612928,train
u1170927108844974080,train
u1170995112324870144,test
u1171063433921478657,test
u1171340855619272704,train
u1171357395928440832,test
u1171484900412706816,train
u1171501310195056641,train
u1171643857437712384,test
u1171690670786056192,train
u1171703604606054400,test
u1171767309406310401,train
u1171828029137596419,test
u1172114499383504901,train
u1172119286745313280,train
u1172231018717356033,train
u1172246821529370624,train
u1172249781332336641,train
u1172261563824246784,train
u1172589226808020992,train
u1172897532231462913,train
u1173133923641188352,train
u1173189922842431494,train
u1173207992671571969,train
u1173223779348205570,train
u1173269898673479685,train
u1173557224808968193,train
u1173593530142359557,train
u1173637917622726657,train
u1173797172330094592,val
u1173831778957762560,test
u1173938970310467586,test
u1174012462263394304,train
u1174050661350236161,train
u1174247613509636098,train
u1174280983702581248,test
u1174388288112582656,train
u1174410624878678016,train
u1174480644560314369,train
u1174654355435339777,val
u1174938412047945733,train
u1174977386531581952,train
u1174984986077929473,train
u1175079586620727306,train
u1175102225422737411,train
u1175118311115436033,test
u1175143589384544259,train
u1175187371891073024,train
u1175958294827098113,train
u1176111107611774976,train
u1176161790197153792,train
u1176178451117682689,val
u1176248791437119488,train
u1176324356999245824,train
u1176426744653459456,train
u1176517751302574081,train
u1176700795481403392,test
u1176886221999460352,train
u1177042545173569536,train
u1177083483279286272,train
u1177616254506622977,train
u1177647142938251264,train
u1177989161623719942,train
u1178305297997168641,test
u1178353829542150144,test
u1178740874068537344,train
u1178759938765656064,test
u1178760732114116609,train
u1178942236417052672,train
u1179022883982626816,train
u1179079861551452162,train
u1179221879548190720,train
u1179230394375233536,train
u1179283634886512640,train
